time	well	position	DATE	TECAN	sample	REP	conc_ara	tmp	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	OD
2.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.097225
2.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.097575
3	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.097975
3.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09805
3.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.098
3.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.096675
4	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0951
4.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0936
4.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0927
4.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.092325
5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.092225
5.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.092
5.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091875
5.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
6	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
6.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09175
6.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0918
6.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0917
7	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091725
7.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0918
7.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0917
7.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091925
8	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
8.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091825
8.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
8.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091775
9	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0918
9.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
9.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091875
9.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.092075
10	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
10.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09205
10.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0919
10.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0919
11	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091875
11.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091875
11.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091875
11.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
12	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.092
12.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0919
12.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
12.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0918
13	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091825
13.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
13.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091925
13.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0919
14	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091975
14.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09195
14.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0918
14.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09175
15	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09175
15.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0918
15.5	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091725
15.75	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.0918
16	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.09185
16.25	Well 294	A2	7072022	40	WT (Kan plasmid)	2	0% arabinose	10	0.0001875	0.00291343	0.016260474	-4.090989582	42.62773596	0.022391611	0.017578125	0.001663049	questionable fit (k < n0)	0.091775
0	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.094225
0.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.094225
0.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0944
0.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09495
1	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09515
1.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.095625
1.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0965
1.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09715
2	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.097975
2.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09875
2.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.099175
2.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.099875
3	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.10018
3.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.1002
3.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09975
3.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.098175
4	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.096425
4.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.095075
4.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.094375
4.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.094
5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0937
5.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0934
5.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09345
5.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09345
6	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093525
6.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093425
6.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09335
6.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0935
7	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093325
7.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09355
7.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0934
7.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09345
8	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093325
8.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0934
8.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09335
8.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09335
9	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093525
9.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093375
9.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09355
9.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0936
10	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093575
10.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0936
10.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093525
10.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093575
11	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093625
11.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0935
11.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0935
11.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0934
12	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0934
12.25	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0936
12.5	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.09365
12.75	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.093475
13	Well 295	A3	7072022	40	WT (Kan plasmid)	3	0% arabinose	10	0.000225	0.003411219	0.01033802	-6.600369733	67.04835058	0.032649413	0.0192325	0.001822559	questionable fit (k < n0)	0.0934
