name	tss_name	mean_diff	mean_scramble	mean_unscrambled	tstat	p.value	conf.low	conf.high	p.value.fdr	site_type_ttest	significant
TSS_2694_wanner,698444,-_scrambled30-40	TSS_2694_wanner	-0.0273059106351171	0.464512204002445	0.491818114637563	-0.245454649848969	0.806618475003128	-0.248074604713995	0.193462783443761	0.909883833625578	reduced	FALSE
TSS_2694_wanner,698444,-_scrambled35-45	TSS_2694_wanner	-0.143952074609431	0.347866040028132	0.491818114637563	-1.29280666603644	0.199849226900911	-0.365588547600302	0.077684398381441	0.419701156672243	reduced	FALSE
TSS_2694_wanner,698444,-_scrambled40-50	TSS_2694_wanner	0.0104824418603733	0.502300556497936	0.491818114637563	0.102154307784648	0.918833100134569	-0.19303140992945	0.213996293650196	0.964229623476958	increased	FALSE
TSS_2694_wanner,698444,-_scrambled45-55	TSS_2694_wanner	-0.0861498469432004	0.405668267694362	0.491818114637563	-0.773955623968171	0.441308535840176	-0.307771102981007	0.135471409094606	0.668515776019141	reduced	FALSE
TSS_2694_wanner,698444,-_scrambled5-15	TSS_2694_wanner	-0.0910511706217613	0.400766944015801	0.491818114637563	-0.76950538260375	0.443600991915362	-0.326111401799776	0.144009060556254	0.670063118862234	reduced	FALSE
TSS_2694_wanner,698444,-_scrambled50-60	TSS_2694_wanner	-0.329041690415038	0.162776424222524	0.491818114637563	-3.90213973858797	0.000238215828623474	-0.497614823684109	-0.160468557145968	0.00204327203294226	reduced	TRUE
TSS_2694_wanner,698444,-_scrambled55-65	TSS_2694_wanner	-0.0426500549764888	0.449168059661074	0.491818114637563	-0.363987626789847	0.716859231244978	-0.275953313765344	0.190653203812366	0.860958135198527	reduced	FALSE
TSS_2694_wanner,698444,-_scrambled60-70	TSS_2694_wanner	-0.0768755030185206	0.414942611619042	0.491818114637563	-0.79346492605011	0.429518958558273	-0.269261687853395	0.115510681816354	0.658363312777145	reduced	FALSE
TSS_2694_wanner,698444,-_scrambled65-75	TSS_2694_wanner	-0.014208407137302	0.477609707500261	0.491818114637563	-0.120618377953448	0.904281059620697	-0.248455835299154	0.22003902102455	0.956727820911055	reduced	FALSE
TSS_2694_wanner,698444,-_scrambled75-85	TSS_2694_wanner	-0.361641082885672	0.130177031751891	0.491818114637563	-3.98937529321187	0.000159262789726796	-0.542397243436826	-0.180884922334517	0.00144093451571522	reduced	TRUE
TSS_2694_wanner,698444,-_scrambled80-90	TSS_2694_wanner	-0.280704485116425	0.211113629521138	0.491818114637563	-3.11423951838861	0.00259906460297809	-0.460220394579699	-0.101188575653151	0.0156288166993498	reduced	FALSE
TSS_2694_wanner,698444,-_scrambled85-95	TSS_2694_wanner	-0.347964151525047	0.143853963112516	0.491818114637563	-4.26826333752252	0.0000780328282411131	-0.511326932475211	-0.184601370574882	0.00077507465206458	reduced	TRUE
TSS_2694_wanner,698444,-_scrambled90-100	TSS_2694_wanner	-0.25237559432529	0.239442520312272	0.491818114637563	-2.6546904978545	0.00956195530115772	-0.44154419175234	-0.0632069968982399	0.0458294324637214	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled0-10_flipped	TSS_2704_storz_regulondb	-0.0615010113654779	0.417414329404716	0.478915340770194	-0.521344232158005	0.604110625986491	-0.297632417970274	0.174630395239318	0.790839346553818	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled100-110	TSS_2704_storz_regulondb	-0.414709088428189	0.0642062523420047	0.478915340770194	-4.36191236858352	0.000125551435122662	-0.608374320171475	-0.221043856684903	0.00116978157729246	reduced	TRUE
TSS_2704_storz_regulondb,701088,-_scrambled105-115	TSS_2704_storz_regulondb	-0.288724861375117	0.190190479395077	0.478915340770194	-2.9584789285739	0.00547273276871414	-0.486747750717689	-0.0907019720325448	0.0290170388601746	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled110-120_flipped	TSS_2704_storz_regulondb	-0.271289901079532	0.207625439690662	0.478915340770194	-2.80341711265288	0.00821599601294253	-0.467795467072224	-0.0747843350868394	0.0405051348967227	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled115-125_flipped	TSS_2704_storz_regulondb	-0.0709324825442489	0.407982858225945	0.478915340770194	-0.53779141835803	0.593290312335713	-0.336360699188582	0.194495734100084	0.783058951756241	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled120-130_flipped	TSS_2704_storz_regulondb	-0.00292676931044	0.475988571459754	0.478915340770194	-0.0145682321578392	0.988476695304647	-0.413866534861595	0.408012996240715	0.995031552598826	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled125-135_flipped	TSS_2704_storz_regulondb	0.111235021643568	0.590150362413762	0.478915340770194	0.662666094077237	0.511039471020647	-0.227171183263196	0.449641226550332	0.722924922149185	increased	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled130-140_flipped	TSS_2704_storz_regulondb	-0.221443128587619	0.257472212182574	0.478915340770194	-2.26263243291986	0.0297922364772056	-0.419935325895249	-0.0229509312799903	0.112026402555864	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled140-150_flipped	TSS_2704_storz_regulondb	0.0217349821310741	0.500650322901268	0.478915340770194	0.183362033974416	0.855108943450923	-0.215188414565296	0.258658378827444	0.933529992724045	increased	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled15-25_flipped	TSS_2704_storz_regulondb	-0.0253918463431383	0.453523494427055	0.478915340770194	-0.19806974531515	0.843684943366252	-0.282019643102768	0.231235950416492	0.928230393295753	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled20-30_flipped	TSS_2704_storz_regulondb	-0.263134983595334	0.21578035717486	0.478915340770194	-2.65379924165738	0.0117670005345944	-0.46421964457259	-0.062050322618078	0.0543295936663277	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled25-35	TSS_2704_storz_regulondb	-0.129873066741892	0.349042274028302	0.478915340770194	-1.24151886152547	0.220847070805722	-0.340565172186927	0.0808190387031437	0.445792295738761	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled30-40_flipped	TSS_2704_storz_regulondb	0.023737057663297	0.502652398433491	0.478915340770194	0.16307721390908	0.871439498341884	-0.272256710153569	0.319730825480163	0.941110411189747	increased	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled35-45_flipped	TSS_2704_storz_regulondb	0.0355950725534677	0.514510413323661	0.478915340770194	0.262314520370384	0.794119908952394	-0.236727577729868	0.307917722836804	0.903322951272317	increased	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled40-50_flipped	TSS_2704_storz_regulondb	0.00894982205758171	0.487865162827775	0.478915340770194	0.06473423082223	0.948554662230474	-0.266384514483906	0.284284158599069	0.977595972420618	increased	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled45-55_flipped	TSS_2704_storz_regulondb	-0.0152195976221124	0.463695743148081	0.478915340770194	-0.120852835995822	0.904267793130684	-0.267854314030779	0.237415118786554	0.956727820911055	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled5-15_flipped	TSS_2704_storz_regulondb	-0.0895278149272897	0.389387525842904	0.478915340770194	-0.852410409719294	0.398451261407311	-0.301003169489463	0.121947539634883	0.631281964704104	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled50-60_flipped	TSS_2704_storz_regulondb	-0.0412038037112735	0.43771153705892	0.478915340770194	-0.358318004531796	0.721396630166832	-0.271349546088239	0.188941938665692	0.863244931650074	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled55-65_flipped	TSS_2704_storz_regulondb	-0.106397978030251	0.372517362739942	0.478915340770194	-0.625717624678048	0.535157153404424	-0.450376203304261	0.237580247243758	0.741032709926171	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled60-70_flipped	TSS_2704_storz_regulondb	0.0547267602229499	0.533642100993144	0.478915340770194	0.375493840236601	0.708730008766635	-0.237320639834626	0.346774160280526	0.856608902044875	increased	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled65-75_flipped	TSS_2704_storz_regulondb	0.06862480235919	0.547540143129384	0.478915340770194	0.305183153186214	0.761924174789755	-0.38687848776716	0.52412809248554	0.885230535108927	increased	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled70-80_flipped	TSS_2704_storz_regulondb	-0.123469751436748	0.355445589333446	0.478915340770194	-1.04904743958683	0.298902759003661	-0.359524026359025	0.11258452348553	0.534458334498781	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled75-85	TSS_2704_storz_regulondb	-0.219659823761462	0.259255517008731	0.478915340770194	-2.16631449778646	0.0364183589355304	-0.424712860635364	-0.0146067868875604	0.130339680490212	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled80-90_flipped	TSS_2704_storz_regulondb	-0.29618607908888	0.182729261681314	0.478915340770194	-3.09643745593379	0.0039488135886487	-0.490701084754448	-0.101671073423312	0.0221379277425609	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled85-95_flipped	TSS_2704_storz_regulondb	-0.0628403100494138	0.41607503072078	0.478915340770194	-0.464023988913994	0.645307944398349	-0.337095800649756	0.211415180550928	0.81734735747179	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled90-100_flipped	TSS_2704_storz_regulondb	-0.279194842104397	0.199720498665797	0.478915340770194	-2.23575995913724	0.0289685298433421	-0.52880871983202	-0.0295809643767731	0.109689147730525	reduced	FALSE
TSS_2704_storz_regulondb,701088,-_scrambled95-105_flipped	TSS_2704_storz_regulondb	-0.283374785243798	0.195540555526395	0.478915340770194	-2.47407483242566	0.018512582388889	-0.516149749622207	-0.0505998208653891	0.0776318186693418	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled0-10	TSS_2716_regulondb	-0.471705308716134	0.209132392732006	0.68083770144814	-7.25531972078034	0.0000000000124052665036692	-0.600017788017635	-0.343392829414633	0.000000000762568530778937	reduced	TRUE
TSS_2716_regulondb,702854,-_scrambled10-20	TSS_2716_regulondb	-0.515511772440648	0.165325929007492	0.68083770144814	-8.05069076868111	0.00000000000015043631078863	-0.641935491046797	-0.389088053834498	0.0000000000170723515200269	reduced	TRUE
TSS_2716_regulondb,702854,-_scrambled100-110	TSS_2716_regulondb	-0.0418994530274073	0.638938248420733	0.68083770144814	-0.422434079664292	0.673401239555576	-0.238113883854243	0.154314977799429	0.835489797742335	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled105-115	TSS_2716_regulondb	-0.103723500133382	0.577114201314758	0.68083770144814	-1.3183532795721	0.188972004563778	-0.258914941577082	0.0514679413103186	0.406015033698445	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled110-120	TSS_2716_regulondb	-0.160684186333657	0.520153515114483	0.68083770144814	-1.80320256954872	0.0738397044014188	-0.337098067854765	0.0157296951874512	0.216439366993107	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled115-125	TSS_2716_regulondb	0.0388751978322962	0.719712899280436	0.68083770144814	0.419485913136139	0.67540578603593	-0.144101184381337	0.22185158004593	0.836910801134549	increased	FALSE
TSS_2716_regulondb,702854,-_scrambled120-130	TSS_2716_regulondb	0.0986931646960743	0.779530866144214	0.68083770144814	0.798421742708486	0.426835593780676	-0.147052703551529	0.344439032943678	0.65601811317465	increased	FALSE
TSS_2716_regulondb,702854,-_scrambled125-135	TSS_2716_regulondb	0.0431059917887209	0.723943693236861	0.68083770144814	0.399037633916851	0.692069781576465	-0.175483989089282	0.261695972666724	0.846626008554823	increased	FALSE
TSS_2716_regulondb,702854,-_scrambled130-140	TSS_2716_regulondb	-0.133007924620814	0.547829776827326	0.68083770144814	-1.68768255286175	0.0930668022942408	-0.288436743618633	0.0224208943770054	0.253580239867243	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled135-145	TSS_2716_regulondb	-0.260529696278238	0.420308005169902	0.68083770144814	-3.32366224890038	0.00106819483474983	-0.415161077799346	-0.10589831475713	0.00734374226715298	reduced	TRUE
TSS_2716_regulondb,702854,-_scrambled140-150	TSS_2716_regulondb	-0.0547914642491116	0.626046237199028	0.68083770144814	-0.57893942709262	0.563316795108205	-0.241475540800498	0.131892612302275	0.761225838592236	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled15-25	TSS_2716_regulondb	-0.317965003896057	0.362872697552083	0.68083770144814	-4.63102925213159	0.00000672437587796487	-0.453395822053757	-0.182534185738357	0.0000885763909594647	reduced	TRUE
TSS_2716_regulondb,702854,-_scrambled20-30	TSS_2716_regulondb	0.775003448944662	1.4558411503928	0.68083770144814	4.93225645079748	0.00000844487577670123	0.459831973507299	1.09017492438203	0.000108367106664329	increased	TRUE
TSS_2716_regulondb,702854,-_scrambled25-35	TSS_2716_regulondb	-0.533107783951697	0.147729917496443	0.68083770144814	-8.06943716925093	0.000000000000115121550023899	-0.663507596036093	-0.402707971867302	0.0000000000135196228274335	reduced	TRUE
TSS_2716_regulondb,702854,-_scrambled30-40	TSS_2716_regulondb	-0.522792439819634	0.158045261628506	0.68083770144814	-7.04917481767919	0.000000000068830650176245	-0.669380865873926	-0.376204013765342	0.00000000346428037827348	reduced	TRUE
TSS_2716_regulondb,702854,-_scrambled35-45	TSS_2716_regulondb	-0.554632960765658	0.126204740682482	0.68083770144814	-8.39203559499621	0.000000000000017268962539793	-0.68509000772401	-0.424175913807307	0.00000000000252404867338584	reduced	TRUE
TSS_2716_regulondb,702854,-_scrambled40-50	TSS_2716_regulondb	0.801994244643636	1.48283194609178	0.68083770144814	3.45014348090048	0.001234585227514	0.333717770626194	1.27027071866108	0.00829794541442711	increased	TRUE
TSS_2716_regulondb,702854,-_scrambled45-55	TSS_2716_regulondb	0.855954772737742	1.53679247418588	0.68083770144814	3.74489883660947	0.000536336281413168	0.394880994040634	1.31702855143485	0.00409914778136889	increased	TRUE
TSS_2716_regulondb,702854,-_scrambled5-15	TSS_2716_regulondb	-0.439626460362121	0.241211241086018	0.68083770144814	-4.51851824622551	0.000016327945975828	-0.632534612531685	-0.246718308192558	0.00019480473326228	reduced	TRUE
TSS_2716_regulondb,702854,-_scrambled50-60	TSS_2716_regulondb	-0.0555510192248898	0.62528668222325	0.68083770144814	-0.657007066404099	0.511855533788355	-0.222175704453396	0.111073666003616	0.723651005043542	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled55-65	TSS_2716_regulondb	-0.133054651378767	0.547783050069373	0.68083770144814	-1.55726694947125	0.121733204448166	-0.302021016564532	0.035911713806997	0.303641600993179	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled60-70	TSS_2716_regulondb	0.900444499967224	1.58128220141536	0.68083770144814	3.38654495828786	0.00213275169802893	0.35555661109761	1.44533238883684	0.013232646558542	increased	FALSE
TSS_2716_regulondb,702854,-_scrambled65-75	TSS_2716_regulondb	0.0233959391507024	0.704233640598842	0.68083770144814	0.234122939413433	0.815176829486477	-0.173895844775447	0.220687723076851	0.914251392598864	increased	FALSE
TSS_2716_regulondb,702854,-_scrambled70-80	TSS_2716_regulondb	-0.123648696866809	0.557189004581331	0.68083770144814	-1.56302992240238	0.119477658297839	-0.279552729672497	0.0322553359388784	0.300124521030168	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled75-85	TSS_2716_regulondb	-0.0815426191561002	0.59929508229204	0.68083770144814	-0.785275986579031	0.434103042051462	-0.287495454226494	0.124410215914294	0.662164931025833	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled80-90	TSS_2716_regulondb	0.013346010679004	0.694183712127144	0.68083770144814	0.133178855829479	0.894233990183733	-0.184693925435714	0.211385946793722	0.952163366169146	increased	FALSE
TSS_2716_regulondb,702854,-_scrambled85-95	TSS_2716_regulondb	-0.0235915000146671	0.657246201433473	0.68083770144814	-0.231342142706441	0.817671378554857	-0.226699121636019	0.179516121606685	0.915743838818968	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled90-100	TSS_2716_regulondb	-0.0860440270816174	0.594793674366523	0.68083770144814	-1.09166808728787	0.276151839383592	-0.241365350287677	0.069277296124442	0.510199520107204	reduced	FALSE
TSS_2716_regulondb,702854,-_scrambled95-105	TSS_2716_regulondb	-0.0265365225761738	0.654301178871966	0.68083770144814	-0.329870127192213	0.741789514143494	-0.185015938120119	0.131942892967772	0.874273091739424	reduced	FALSE
TSS_2718_regulondb,702878,-_scrambled0-10	TSS_2718_regulondb	-0.0256048339557519	0.729555448349943	0.755160282305695	-0.190759924044581	0.849262580180232	-0.293280956149384	0.24207128823788	0.930820110506305	reduced	FALSE
TSS_2718_regulondb,702878,-_scrambled10-20	TSS_2718_regulondb	-0.18424498645219	0.570915295853505	0.755160282305695	-2.01739270053775	0.0456719792303841	-0.364892967796988	-0.00359700510739198	0.153964326288348	reduced	FALSE
TSS_2718_regulondb,702878,-_scrambled100-110	TSS_2718_regulondb	-0.123466590046778	0.631693692258917	0.755160282305695	-1.02810840881342	0.307129757282328	-0.362612756127965	0.11567957603441	0.542812063540682	reduced	FALSE
TSS_2718_regulondb,702878,-_scrambled105-115	TSS_2718_regulondb	0.0386304815888012	0.793790763894496	0.755160282305695	0.332829168136478	0.739744663252732	-0.190774065482905	0.268035028660507	0.873415259854739	increased	FALSE
TSS_2718_regulondb,702878,-_scrambled110-120	TSS_2718_regulondb	-0.0375559919783737	0.717604290327321	0.755160282305695	-0.372182729475066	0.71029376171232	-0.2369755210283	0.161863537071552	0.857387873919977	reduced	FALSE
TSS_2718_regulondb,702878,-_scrambled115-125	TSS_2718_regulondb	-0.210838536548884	0.544321745756811	0.755160282305695	-2.28584113973824	0.0237863726993809	-0.393217812866755	-0.0284592602310121	0.0941918013032858	reduced	FALSE
TSS_2718_regulondb,702878,-_scrambled120-130	TSS_2718_regulondb	-0.285174073977876	0.469986208327819	0.755160282305695	-3.26975742003287	0.00143135464068247	-0.457985504497771	-0.11236264345798	0.00942326768743823	reduced	TRUE
TSS_2718_regulondb,702878,-_scrambled125-135	TSS_2718_regulondb	-0.143695582530212	0.611464699775483	0.755160282305695	-1.56084680070666	0.121176451777178	-0.325961150850931	0.0385699857905073	0.302844906744339	reduced	FALSE
