mutation	mutation_label	position_label	state	energy_unit	score_function_name	total_score	fa_atr	fa_rep	fa_sol	fa_intra_rep	fa_intra_sol_xover4	lk_ball_wtd	fa_elec	hbond_sr_bb	hbond_lr_bb	hbond_bb_sc	hbond_sc	omega	fa_dun	p_aa_pp	yhh_planarity	ref	rama_prepro
A.I.77.L:D.I.77.L	I77L_WT_WT_I77L	I77_I77	ddg	kcal/mol	ref2015	-0.08972	0.02684	-0.02558	-0.03139	0.0	-0.0	0.00145	-0.0317	0.0	0.0	0.0098	-0.03914	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.L:D.I.77.L	I77L_WT_WT_I77L	I77_I77	mut	kcal/mol	ref2015	0.3286	-10.17754	6.35896	6.44074	0.0	-0.0	-0.30809	-1.31476	0.0	0.0	-0.34582	-0.32489	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.L:D.I.77.L	I77L_WT_WT_I77L	I77_I77	wt	kcal/mol	ref2015	0.41832	-10.20438	6.38454	6.47214	-0.0	-0.0	-0.30953	-1.28307	0.0	0.0	-0.35562	-0.28575	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.L:B.I.77.L	I77L_I77L_WT_WT	I77_I77	ddg	kcal/mol	ref2015	0.02291	0.04744	-0.02843	-0.05396	-0.0	-0.0	-0.00088	0.02913	0.0	0.0	0.00546	0.02415	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.L:B.I.77.L	I77L_I77L_WT_WT	I77_I77	mut	kcal/mol	ref2015	0.50029	-10.24712	6.57265	6.46647	-0.0	-0.0	-0.34673	-1.32483	0.0	0.0	-0.31791	-0.30223	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.L:B.I.77.L	I77L_I77L_WT_WT	I77_I77	wt	kcal/mol	ref2015	0.47738	-10.29456	6.60109	6.52043	0.0	-0.0	-0.34586	-1.35396	0.0	0.0	-0.32337	-0.32638	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:B.I.77.M:C.I.77.M:D.I.77.M	I77M_I77M_I77M_I77M	I77_I77_I77_I77	ddg	kcal/mol	ref2015	0.03322	0.0304	-0.017	-0.01544	-0.0	-0.0	-0.00844	0.03485	0.0	0.0	0.00835	0.0005	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:B.I.77.M:C.I.77.M:D.I.77.M	I77M_I77M_I77M_I77M	I77_I77_I77_I77	mut	kcal/mol	ref2015	0.47359	-10.24778	6.44421	6.48737	-0.0	-0.0	-0.36554	-1.30135	0.0	0.0	-0.24661	-0.29672	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:B.I.77.M:C.I.77.M:D.I.77.M	I77M_I77M_I77M_I77M	I77_I77_I77_I77	wt	kcal/mol	ref2015	0.44037	-10.27818	6.46121	6.50281	0.0	-0.0	-0.35711	-1.33619	0.0	0.0	-0.25495	-0.29721	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M	I77M_WT_WT_WT	I77	ddg	kcal/mol	ref2015	0.14068	0.0458	0.05034	-0.08624	0.0	0.0	0.01235	0.10389	0.0	0.0	0.01341	0.00111	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M	I77M_WT_WT_WT	I77	mut	kcal/mol	ref2015	0.37381	-10.18901	6.51188	6.31466	0.0	0.0	-0.36169	-1.27644	0.0	0.0	-0.3234	-0.30218	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M	I77M_WT_WT_WT	I77	wt	kcal/mol	ref2015	0.23313	-10.23481	6.46154	6.4009	-0.0	-0.0	-0.37404	-1.38033	0.0	0.0	-0.33682	-0.3033	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.M:C.I.77.M:D.I.77.M	WT_I77M_I77M_I77M	I77_I77_I77	ddg	kcal/mol	ref2015	-0.03507	-0.06324	0.00481	0.04943	0.0	0.0	-0.0034	0.00923	0.0	0.0	-0.0152	-0.0167	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.M:C.I.77.M:D.I.77.M	WT_I77M_I77M_I77M	I77_I77_I77	mut	kcal/mol	ref2015	0.427	-10.14126	6.42572	6.46272	0.0	0.0	-0.29267	-1.34547	0.0	0.0	-0.33261	-0.34943	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.M:C.I.77.M:D.I.77.M	WT_I77M_I77M_I77M	I77_I77_I77	wt	kcal/mol	ref2015	0.46207	-10.07802	6.42091	6.41329	0.0	-0.0	-0.28928	-1.3547	0.0	0.0	-0.3174	-0.33273	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:C.I.77.M	I77M_WT_I77M_WT	I77_I77	ddg	kcal/mol	ref2015	0.00552	0.03179	-0.03535	-0.01613	-0.0	-0.0	-0.00144	0.02218	0.0	0.0	-0.00273	0.0072	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:C.I.77.M	I77M_WT_I77M_WT	I77_I77	mut	kcal/mol	ref2015	0.43001	-10.35919	6.60951	6.49959	-0.0	-0.0	-0.35511	-1.29532	0.0	0.0	-0.37615	-0.29332	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:C.I.77.M	I77M_WT_I77M_WT	I77_I77	wt	kcal/mol	ref2015	0.42449	-10.39097	6.64485	6.51572	0.0	0.0	-0.35367	-1.3175	0.0	0.0	-0.37342	-0.30052	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:D.I.77.M	I77M_WT_WT_I77M	I77_I77	ddg	kcal/mol	ref2015	0.06201	-0.04018	0.04435	0.06554	-0.0	-0.0	0.00268	-0.00912	0.0	0.0	0.00398	-0.00524	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:D.I.77.M	I77M_WT_WT_I77M	I77_I77	mut	kcal/mol	ref2015	0.53054	-10.53913	6.4826	6.86039	-0.0	-0.0	-0.33694	-1.24271	0.0	0.0	-0.35335	-0.34031	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:D.I.77.M	I77M_WT_WT_I77M	I77_I77	wt	kcal/mol	ref2015	0.46853	-10.49895	6.43825	6.79484	0.0	-0.0	-0.33961	-1.2336	0.0	0.0	-0.35734	-0.33507	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:B.I.77.M	I77M_I77M_WT_WT	I77_I77	ddg	kcal/mol	ref2015	-0.06186	-0.06141	-0.04567	0.06124	0.0	0.0	-0.00814	0.00323	0.0	0.0	-0.0166	0.00548	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:B.I.77.M	I77M_I77M_WT_WT	I77_I77	mut	kcal/mol	ref2015	0.06617	-10.24735	6.45943	6.44379	0.0	-0.0	-0.30773	-1.50768	0.0	0.0	-0.40423	-0.37006	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.M:B.I.77.M	I77M_I77M_WT_WT	I77_I77	wt	kcal/mol	ref2015	0.12803	-10.18594	6.5051	6.38255	-0.0	-0.0	-0.29959	-1.51091	0.0	0.0	-0.38763	-0.37553	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:B.I.77.N:C.I.77.N:D.I.77.N	I77N_I77N_I77N_I77N	I77_I77_I77_I77	ddg	kcal/mol	ref2015	0.04394	0.02011	0.01843	-0.0061	0.0	0.0	-0.00133	0.01219	0.0	0.0	-0.01795	0.01861	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:B.I.77.N:C.I.77.N:D.I.77.N	I77N_I77N_I77N_I77N	I77_I77_I77_I77	mut	kcal/mol	ref2015	0.69061	-10.49387	6.76322	6.81448	0.0	0.0	-0.33101	-1.38985	0.0	0.0	-0.34926	-0.3231	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:B.I.77.N:C.I.77.N:D.I.77.N	I77N_I77N_I77N_I77N	I77_I77_I77_I77	wt	kcal/mol	ref2015	0.64666	-10.51397	6.74479	6.82058	-0.0	-0.0	-0.32968	-1.40204	0.0	0.0	-0.33131	-0.34171	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N	I77N_WT_WT_WT	I77	ddg	kcal/mol	ref2015	-0.03883	-0.00016	0.00017	0.00527	0.0	0.0	0.01195	-0.02761	0.0	0.0	-0.01079	-0.01767	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N	I77N_WT_WT_WT	I77	mut	kcal/mol	ref2015	0.40815	-10.33532	6.51772	6.46384	0.0	-0.0	-0.33435	-1.27508	0.0	0.0	-0.32652	-0.30213	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N	I77N_WT_WT_WT	I77	wt	kcal/mol	ref2015	0.44698	-10.33517	6.51755	6.45856	-0.0	-0.0	-0.34629	-1.24747	0.0	0.0	-0.31573	-0.28446	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.N:C.I.77.N:D.I.77.N	WT_I77N_I77N_I77N	I77_I77_I77	ddg	kcal/mol	ref2015	0.03167	-0.06533	0.01786	0.07541	0.0	0.0	-0.00228	0.01873	0.0	0.0	-0.01155	-0.00117	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.N:C.I.77.N:D.I.77.N	WT_I77N_I77N_I77N	I77_I77_I77	mut	kcal/mol	ref2015	0.37615	-10.25816	6.41428	6.50175	0.0	-0.0	-0.31293	-1.28689	0.0	0.0	-0.33438	-0.34751	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.N:C.I.77.N:D.I.77.N	WT_I77N_I77N_I77N	I77_I77_I77	wt	kcal/mol	ref2015	0.34448	-10.19283	6.39642	6.42633	0.0	-0.0	-0.31065	-1.30562	0.0	0.0	-0.32283	-0.34634	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:C.I.77.N	I77N_WT_I77N_WT	I77_I77	ddg	kcal/mol	ref2015	0.00857	-0.0119	-0.06872	-0.02661	-0.0	-0.0	-0.02443	0.10216	0.0	0.0	0.01936	0.01872	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:C.I.77.N	I77N_WT_I77N_WT	I77_I77	mut	kcal/mol	ref2015	0.20477	-10.13591	6.28591	6.35903	-0.0	-0.0	-0.34508	-1.33877	0.0	0.0	-0.3148	-0.30559	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:C.I.77.N	I77N_WT_I77N_WT	I77_I77	wt	kcal/mol	ref2015	0.1962	-10.12401	6.35463	6.38564	0.0	-0.0	-0.32065	-1.44094	0.0	0.0	-0.33417	-0.32431	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:D.I.77.N	I77N_WT_WT_I77N	I77_I77	ddg	kcal/mol	ref2015	0.0334	0.04002	-0.01597	-0.06508	-0.0	-0.0	-0.00738	0.0502	0.0	0.0	0.01301	0.0186	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:D.I.77.N	I77N_WT_WT_I77N	I77_I77	mut	kcal/mol	ref2015	0.28543	-10.28511	6.40939	6.48718	-0.0	-0.0	-0.36579	-1.35052	0.0	0.0	-0.31562	-0.2941	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:D.I.77.N	I77N_WT_WT_I77N	I77_I77	wt	kcal/mol	ref2015	0.25204	-10.32513	6.42536	6.55226	-0.0	-0.0	-0.35841	-1.40071	0.0	0.0	-0.32863	-0.3127	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:B.I.77.N	I77N_I77N_WT_WT	I77_I77	ddg	kcal/mol	ref2015	0.03905	0.02449	-0.00647	-0.04987	-0.0	-0.0	-0.01535	0.05572	0.0	0.0	0.01451	0.01601	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:B.I.77.N	I77N_I77N_WT_WT	I77_I77	mut	kcal/mol	ref2015	0.32318	-10.38642	6.5482	6.46843	0.0	-0.0	-0.35364	-1.24156	0.0	0.0	-0.35789	-0.35394	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.N:B.I.77.N	I77N_I77N_WT_WT	I77_I77	wt	kcal/mol	ref2015	0.28413	-10.41091	6.55467	6.5183	0.0	-0.0	-0.33829	-1.29728	0.0	0.0	-0.3724	-0.36995	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:B.I.77.P:C.I.77.P:D.I.77.P	I77P_I77P_I77P_I77P	I77_I77_I77_I77	ddg	kcal/mol	ref2015	-0.08229	0.05597	-0.02174	-0.04298	0.0	-0.0	-0.00022	-0.06724	0.0	0.0	0.00724	-0.01332	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:B.I.77.P:C.I.77.P:D.I.77.P	I77P_I77P_I77P_I77P	I77_I77_I77_I77	mut	kcal/mol	ref2015	0.62234	-10.4969	6.7182	6.80897	-0.0	-0.0	-0.35958	-1.33964	0.0	0.0	-0.36912	-0.33961	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:B.I.77.P:C.I.77.P:D.I.77.P	I77P_I77P_I77P_I77P	I77_I77_I77_I77	wt	kcal/mol	ref2015	0.70462	-10.55287	6.73994	6.85195	-0.0	-0.0	-0.35936	-1.2724	0.0	0.0	-0.37635	-0.32629	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P	I77P_WT_WT_WT	I77	ddg	kcal/mol	ref2015	0.05359	0.06316	0.00475	-0.08348	-0.0	-0.0	-0.00609	0.05247	0.0	0.0	0.00172	0.02107	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P	I77P_WT_WT_WT	I77	mut	kcal/mol	ref2015	0.48072	-10.60091	6.63949	6.83908	-0.0	-0.0	-0.32138	-1.37306	0.0	0.0	-0.39184	-0.31066	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P	I77P_WT_WT_WT	I77	wt	kcal/mol	ref2015	0.42713	-10.66407	6.63474	6.92257	0.0	-0.0	-0.31529	-1.42553	0.0	0.0	-0.39356	-0.33173	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.P:C.I.77.P:D.I.77.P	WT_I77P_I77P_I77P	I77_I77_I77	ddg	kcal/mol	ref2015	0.02834	-0.0079	0.08701	-0.00364	0.0	0.0	0.01495	-0.03061	0.0	0.0	-0.00842	-0.02306	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.P:C.I.77.P:D.I.77.P	WT_I77P_I77P_I77P	I77_I77_I77	mut	kcal/mol	ref2015	0.60576	-10.47125	6.65726	6.83329	0.0	-0.0	-0.31842	-1.37007	0.0	0.0	-0.3869	-0.33815	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.P:C.I.77.P:D.I.77.P	WT_I77P_I77P_I77P	I77_I77_I77	wt	kcal/mol	ref2015	0.57742	-10.46335	6.57025	6.83693	-0.0	-0.0	-0.33338	-1.33947	0.0	0.0	-0.37848	-0.31509	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:C.I.77.P	I77P_WT_I77P_WT	I77_I77	ddg	kcal/mol	ref2015	0.00944	0.05787	0.01715	-0.07425	0.0	0.0	0.00511	0.01704	0.0	0.0	-0.001	-0.01247	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:C.I.77.P	I77P_WT_I77P_WT	I77_I77	mut	kcal/mol	ref2015	0.31195	-10.15588	6.43274	6.3693	0.0	-0.0	-0.36266	-1.30154	0.0	0.0	-0.33385	-0.33617	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:C.I.77.P	I77P_WT_I77P_WT	I77_I77	wt	kcal/mol	ref2015	0.3025	-10.21375	6.41559	6.44356	0.0	-0.0	-0.36777	-1.31858	0.0	0.0	-0.33285	-0.32369	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:D.I.77.P	I77P_WT_WT_I77P	I77_I77	ddg	kcal/mol	ref2015	-0.00914	0.01863	-0.01438	-0.06644	0.0	-0.0	-0.02579	0.05471	0.0	0.0	0.00744	0.01669	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:D.I.77.P	I77P_WT_WT_I77P	I77_I77	mut	kcal/mol	ref2015	0.42501	-10.44691	6.53047	6.64678	0.0	-0.0	-0.35398	-1.27499	0.0	0.0	-0.31426	-0.36212	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:D.I.77.P	I77P_WT_WT_I77P	I77_I77	wt	kcal/mol	ref2015	0.43415	-10.46554	6.54486	6.71323	-0.0	-0.0	-0.32819	-1.32969	0.0	0.0	-0.3217	-0.37881	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:B.I.77.P	I77P_I77P_WT_WT	I77_I77	ddg	kcal/mol	ref2015	0.09064	-0.01463	0.00301	0.03146	0.0	-0.0	0.01148	0.02426	0.0	0.0	0.01324	0.0218	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:B.I.77.P	I77P_I77P_WT_WT	I77_I77	mut	kcal/mol	ref2015	0.12155	-10.16035	6.39216	6.34495	0.0	-0.0	-0.32884	-1.44247	0.0	0.0	-0.35806	-0.32583	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.P:B.I.77.P	I77P_I77P_WT_WT	I77_I77	wt	kcal/mol	ref2015	0.03091	-10.14572	6.38914	6.31349	-0.0	-0.0	-0.34032	-1.46673	0.0	0.0	-0.37131	-0.34764	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:B.I.77.Q:C.I.77.Q:D.I.77.Q	I77Q_I77Q_I77Q_I77Q	I77_I77_I77_I77	ddg	kcal/mol	ref2015	-0.06184	-0.07655	-0.01619	0.08617	0.0	0.0	-0.0125	-0.04231	0.0	0.0	-0.01266	0.0122	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:B.I.77.Q:C.I.77.Q:D.I.77.Q	I77Q_I77Q_I77Q_I77Q	I77_I77_I77_I77	mut	kcal/mol	ref2015	0.23687	-10.20044	6.36589	6.50396	0.0	0.0	-0.38956	-1.37835	0.0	0.0	-0.40467	-0.25996	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:B.I.77.Q:C.I.77.Q:D.I.77.Q	I77Q_I77Q_I77Q_I77Q	I77_I77_I77_I77	wt	kcal/mol	ref2015	0.29871	-10.12389	6.38208	6.41779	-0.0	-0.0	-0.37706	-1.33604	0.0	0.0	-0.39201	-0.27216	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q	I77Q_WT_WT_WT	I77	ddg	kcal/mol	ref2015	0.01915	0.03652	-0.00299	-0.04808	-0.0	0.0	0.01168	-0.00324	0.0	0.0	0.01155	0.0137	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q	I77Q_WT_WT_WT	I77	mut	kcal/mol	ref2015	0.33741	-10.34672	6.5164	6.54223	-0.0	0.0	-0.27255	-1.39728	0.0	0.0	-0.3296	-0.37508	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q	I77Q_WT_WT_WT	I77	wt	kcal/mol	ref2015	0.31826	-10.38324	6.51939	6.59032	0.0	-0.0	-0.28424	-1.39403	0.0	0.0	-0.34116	-0.38878	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.Q:C.I.77.Q:D.I.77.Q	WT_I77Q_I77Q_I77Q	I77_I77_I77	ddg	kcal/mol	ref2015	0.00032	0.02928	-0.00216	-0.00065	-0.0	0.0	-0.00708	-0.03417	0.0	0.0	-0.00099	0.01608	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.Q:C.I.77.Q:D.I.77.Q	WT_I77Q_I77Q_I77Q	I77_I77_I77	mut	kcal/mol	ref2015	0.44274	-10.29795	6.46274	6.65132	-0.0	-0.0	-0.35668	-1.3438	0.0	0.0	-0.40331	-0.26959	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.Q:C.I.77.Q:D.I.77.Q	WT_I77Q_I77Q_I77Q	I77_I77_I77	wt	kcal/mol	ref2015	0.44242	-10.32723	6.4649	6.65196	0.0	-0.0	-0.3496	-1.30963	0.0	0.0	-0.40232	-0.28566	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:C.I.77.Q	I77Q_WT_I77Q_WT	I77_I77	ddg	kcal/mol	ref2015	-0.01866	0.02432	-0.00104	-0.02055	-0.0	0.0	0.0174	-0.01443	0.0	0.0	-0.01144	-0.01292	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:C.I.77.Q	I77Q_WT_I77Q_WT	I77_I77	mut	kcal/mol	ref2015	0.23526	-10.37394	6.56375	6.51543	0.0	-0.0	-0.37301	-1.4182	0.0	0.0	-0.35063	-0.32813	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:C.I.77.Q	I77Q_WT_I77Q_WT	I77_I77	wt	kcal/mol	ref2015	0.25391	-10.39826	6.56479	6.53598	0.0	-0.0	-0.39042	-1.40377	0.0	0.0	-0.33919	-0.31522	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:D.I.77.Q	I77Q_WT_WT_I77Q	I77_I77	ddg	kcal/mol	ref2015	-0.0199	-0.02091	0.02576	0.02414	-0.0	0.0	-0.00611	-0.03403	0.0	0.0	-0.0077	-0.00106	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:D.I.77.Q	I77Q_WT_WT_I77Q	I77_I77	mut	kcal/mol	ref2015	0.31192	-10.14814	6.38627	6.39935	0.0	-0.0	-0.3424	-1.37322	0.0	0.0	-0.3226	-0.28734	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:D.I.77.Q	I77Q_WT_WT_I77Q	I77_I77	wt	kcal/mol	ref2015	0.33182	-10.12723	6.36051	6.37521	0.0	-0.0	-0.33629	-1.33919	0.0	0.0	-0.31491	-0.28628	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:B.I.77.Q	I77Q_I77Q_WT_WT	I77_I77	ddg	kcal/mol	ref2015	0.06055	0.01899	0.01014	-0.00381	-0.0	0.0	-0.00102	0.03307	0.0	0.0	0.01583	-0.01266	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:B.I.77.Q	I77Q_I77Q_WT_WT	I77_I77	mut	kcal/mol	ref2015	0.28432	-10.33903	6.43587	6.58371	0.0	-0.0	-0.32884	-1.36801	0.0	0.0	-0.31662	-0.38275	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.Q:B.I.77.Q	I77Q_I77Q_WT_WT	I77_I77	wt	kcal/mol	ref2015	0.22377	-10.35802	6.42573	6.58752	0.0	-0.0	-0.32782	-1.40108	0.0	0.0	-0.33246	-0.37009	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:B.I.77.R:C.I.77.R:D.I.77.R	I77R_I77R_I77R_I77R	I77_I77_I77_I77	ddg	kcal/mol	ref2015	0.04305	0.03959	0.00656	-0.07737	0.0	0.0	0.00913	0.04297	0.0	0.0	0.02764	-0.00546	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:B.I.77.R:C.I.77.R:D.I.77.R	I77R_I77R_I77R_I77R	I77_I77_I77_I77	mut	kcal/mol	ref2015	0.62516	-10.36508	6.52199	6.71709	0.0	-0.0	-0.29773	-1.25066	0.0	0.0	-0.38411	-0.31634	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:B.I.77.R:C.I.77.R:D.I.77.R	I77R_I77R_I77R_I77R	I77_I77_I77_I77	wt	kcal/mol	ref2015	0.58211	-10.40467	6.51543	6.79446	-0.0	-0.0	-0.30686	-1.29363	0.0	0.0	-0.41175	-0.31087	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R	I77R_WT_WT_WT	I77	ddg	kcal/mol	ref2015	0.00245	-0.01439	-0.01351	0.01795	-0.0	0.0	0.00507	-0.0132	0.0	0.0	0.0123	0.00824	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R	I77R_WT_WT_WT	I77	mut	kcal/mol	ref2015	0.20095	-10.28611	6.44851	6.4222	-0.0	-0.0	-0.32007	-1.38642	0.0	0.0	-0.3998	-0.27736	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R	I77R_WT_WT_WT	I77	wt	kcal/mol	ref2015	0.19849	-10.27172	6.46202	6.40425	0.0	-0.0	-0.32514	-1.37322	0.0	0.0	-0.41209	-0.28561	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.R:C.I.77.R:D.I.77.R	WT_I77R_I77R_I77R	I77_I77_I77	ddg	kcal/mol	ref2015	-0.11736	0.00796	-0.02934	-0.0076	-0.0	0.0	0.00692	-0.06955	0.0	0.0	-0.00078	-0.02497	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.R:C.I.77.R:D.I.77.R	WT_I77R_I77R_I77R	I77_I77_I77	mut	kcal/mol	ref2015	0.46624	-10.13659	6.3151	6.38557	0.0	0.0	-0.3265	-1.17444	0.0	0.0	-0.32433	-0.27257	0.0	0.0	0.0	0.0	0.0	0.0
B.I.77.R:C.I.77.R:D.I.77.R	WT_I77R_I77R_I77R	I77_I77_I77	wt	kcal/mol	ref2015	0.5836	-10.14456	6.34444	6.39317	0.0	-0.0	-0.33341	-1.10489	0.0	0.0	-0.32355	-0.2476	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:C.I.77.R	I77R_WT_I77R_WT	I77_I77	ddg	kcal/mol	ref2015	-0.13499	-0.04298	-0.10692	0.04636	0.0	0.0	-0.00184	-0.01776	0.0	0.0	-0.00758	-0.00425	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:C.I.77.R	I77R_WT_I77R_WT	I77_I77	mut	kcal/mol	ref2015	0.39152	-10.41939	6.51377	6.72714	0.0	-0.0	-0.2843	-1.44911	0.0	0.0	-0.34742	-0.34919	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:C.I.77.R	I77R_WT_I77R_WT	I77_I77	wt	kcal/mol	ref2015	0.5265	-10.3764	6.62069	6.68079	-0.0	-0.0	-0.28246	-1.43135	0.0	0.0	-0.33983	-0.34494	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:D.I.77.R	I77R_WT_WT_I77R	I77_I77	ddg	kcal/mol	ref2015	0.03398	-0.0328	0.00487	0.02784	0.0	-0.0	0.01064	0.00902	0.0	0.0	0.00672	0.00769	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:D.I.77.R	I77R_WT_WT_I77R	I77_I77	mut	kcal/mol	ref2015	0.57508	-10.34468	6.57696	6.60162	0.0	-0.0	-0.29217	-1.29741	0.0	0.0	-0.33914	-0.33009	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:D.I.77.R	I77R_WT_WT_I77R	I77_I77	wt	kcal/mol	ref2015	0.5411	-10.31188	6.57209	6.57378	0.0	0.0	-0.30281	-1.30643	0.0	0.0	-0.34586	-0.33778	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:B.I.77.R	I77R_I77R_WT_WT	I77_I77	ddg	kcal/mol	ref2015	-0.06216	0.00523	-0.04993	0.03997	-0.0	-0.0	0.00618	-0.03887	0.0	0.0	-0.00629	-0.01844	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:B.I.77.R	I77R_I77R_WT_WT	I77_I77	mut	kcal/mol	ref2015	0.35215	-10.42521	6.5259	6.59295	0.0	-0.0	-0.31468	-1.34537	0.0	0.0	-0.40213	-0.27931	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.R:B.I.77.R	I77R_I77R_WT_WT	I77_I77	wt	kcal/mol	ref2015	0.4143	-10.43044	6.57583	6.55298	0.0	-0.0	-0.32086	-1.3065	0.0	0.0	-0.39584	-0.26086	0.0	0.0	0.0	0.0	0.0	0.0
A.I.77.S:B.I.77.S:C.I.77.S:D.I.77.S	I77S_I77S_I77S_I77S	I77_I77_I77_I77	ddg	kcal/mol	ref2015	0.05818	-0.05273	0.01086	0.05718	-0.0	-0.0	0.00815	0.02503	0.0	0.0	0.00913	0.00056	0.0	0.0	0.0	0.0	0.0	0.0
